"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"null","[advice: right]","null","show_advice","html-keyboard-response","708","1594926","0.0-200.0-3.0-1.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"1222","Confidence judgment (second response)","","confidence_second","html-keyboard-response","709","1596151","0.0-200.0-6.0","32","prefer_not_to_say","","-1","-1","","","","left","84.75","84.75","50","false","63","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","710","1596155","0.0-201.0","32","prefer_not_to_say","","","","","","","","","","","","","","","5","8","83","238","300","62","right","91.5","1","yes","right","left","84.75","true","","","","","",""
"919","block message","0","block_message","html-button-response","711","1597080","0.0-202.0","32","prefer_not_to_say","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","712","1597313","0.0-203.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=237, diff=63]","null","numerosity","html-keyboard-response","713","1597825","0.0-203.0-1.0","32","prefer_not_to_say","","-1","-1","300","237","63","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1323","Confidence judgement (first response)","","confidence_first","html-keyboard-response","714","1599152","0.0-203.0-2.0","32","prefer_not_to_say","","-1","-1","","","","left","74.75","74.75","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"743","noAdvice","0","no_advice_display","html-button-response","715","1599899","0.0-203.0-5.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","716","1600704","0.0-203.0-5.0-1.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1054","Confidence judgment (second response)","","confidence_second","html-keyboard-response","717","1601762","0.0-203.0-6.0","32","prefer_not_to_say","","-1","-1","","","","left","93.5","93.5","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","718","1601767","0.0-204.0","32","prefer_not_to_say","","","","","","","","","","","","","","","5","9","84","300","237","63","left","74.75","3","yes","right","left","93.5","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","719","1602028","0.0-205.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=238, diff=62]","null","numerosity","html-keyboard-response","720","1602544","0.0-205.0-1.0","32","prefer_not_to_say","","-1","-1","300","238","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1180","Confidence judgement (first response)","","confidence_first","html-keyboard-response","721","1603727","0.0-205.0-2.0","32","prefer_not_to_say","","-1","-1","","","","left","85.5","85.5","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"1000","noAdvice","0","no_advice_display","html-button-response","722","1604731","0.0-205.0-5.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","723","1605560","0.0-205.0-5.0-1.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1035","Confidence judgment (second response)","","confidence_second","html-keyboard-response","724","1606598","0.0-205.0-6.0","32","prefer_not_to_say","","-1","-1","","","","left","96.25","96.25","50","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","725","1606602","0.0-206.0","32","prefer_not_to_say","","","","","","","","","","","","","","","5","10","85","300","238","62","left","85.5","3","yes","right","left","96.25","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","726","1607086","0.0-207.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=238, right=300, diff=62]","null","numerosity","html-keyboard-response","727","1607597","0.0-207.0-1.0","32","prefer_not_to_say","","-1","-1","238","300","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1144","Confidence judgement (first response)","","confidence_first","html-keyboard-response","728","1608743","0.0-207.0-2.0","32","prefer_not_to_say","","-1","-1","","","","right","92.25","50","92.25","true","62","","","","","","","","","","","","","","","","","","","","","",""
"799","noAdvice","0","no_advice_display","html-button-response","729","1609544","0.0-207.0-5.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","730","1610385","0.0-207.0-5.0-1.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1146","Confidence judgment (second response)","","confidence_second","html-keyboard-response","731","1611535","0.0-207.0-6.0","32","prefer_not_to_say","","-1","-1","","","","right","63","50","63","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","732","1611540","0.0-208.0","32","prefer_not_to_say","","","","","","","","","","","","","","","5","11","86","238","300","62","right","92.25","3","yes","right","right","63","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","733","1611786","0.0-209.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=238, right=300, diff=62]","null","numerosity","html-keyboard-response","734","1612303","0.0-209.0-1.0","32","prefer_not_to_say","","-1","-1","238","300","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1049","Confidence judgement (first response)","","confidence_first","html-keyboard-response","735","1613356","0.0-209.0-2.0","32","prefer_not_to_say","","-1","-1","","","","right","91.75","50","91.75","true","62","","","","","","","","","","","","","","","","","","","","","",""
"874","forcedAdvice","0","forced_advice_display","html-button-response","736","1614231","0.0-209.0-4.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","737","1615044","0.0-209.0-4.0-1.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"793","Confidence judgment (second response)","","confidence_second","html-keyboard-response","738","1615840","0.0-209.0-6.0","32","prefer_not_to_say","","-1","-1","","","","right","90.5","50","90.5","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","739","1615845","0.0-210.0","32","prefer_not_to_say","","","","","","","","","","","","","","","5","12","87","238","300","62","right","91.75","2","yes","right","right","90.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","740","1616107","0.0-211.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=238, right=300, diff=62]","null","numerosity","html-keyboard-response","741","1616627","0.0-211.0-1.0","32","prefer_not_to_say","","-1","-1","238","300","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1339","Confidence judgement (first response)","","confidence_first","html-keyboard-response","742","1617968","0.0-211.0-2.0","32","prefer_not_to_say","","-1","-1","","","","right","93.75","50","93.75","true","62","","","","","","","","","","","","","","","","","","","","","",""
"970","noAdvice","0","no_advice_display","html-button-response","743","1618941","0.0-211.0-5.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","744","1619743","0.0-211.0-5.0-1.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"936","Confidence judgment (second response)","","confidence_second","html-keyboard-response","745","1620684","0.0-211.0-6.0","32","prefer_not_to_say","","-1","-1","","","","right","94.25","50","94.25","true","62","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","746","1620688","0.0-212.0","32","prefer_not_to_say","","","","","","","","","","","","","","","5","13","88","238","300","62","right","93.75","3","yes","right","right","94.25","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","747","1620956","0.0-213.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=238, right=300, diff=62]","null","numerosity","html-keyboard-response","748","1621479","0.0-213.0-1.0","32","prefer_not_to_say","","-1","-1","238","300","62","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"861","Confidence judgement (first response)","","confidence_first","html-keyboard-response","749","1622341","0.0-213.0-2.0","32","prefer_not_to_say","","-1","-1","","","","right","98","50","98","true","61","","","","","","","","","","","","","","","","","","","","","",""
"719","forcedAdvice","0","forced_advice_display","html-button-response","750","1623061","0.0-213.0-4.0-0.0","32","prefer_not_to_say","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
